PROCESSED TRAINING DATA: FORMAT = X, Y, Z, Angle, Axis X, Axis Y, Axis Z
-183.249, 168.448, 2735.19, 1.2652732172556913, -0.975556298911782, 0.08088126508655778, -0.20432358799596284
181.216, 18.4092, 2878.69, 2.0484149590674963, -0.5749592005872471, 0.5289626050057583, -0.6241958668283506
224.066, 408.436, 2899.94, 2.6064331904297915, -0.6889991605211365, 0.19203176398114835, -0.6988590404534076
242.218, 634.141, 3199.54, 2.743246142716031, -0.6816968048415307, 0.16791662773712465, -0.7121049588355917
253.291, 816.164, 3223.16, 2.47228518797123, 0.6531620008023132, 0.39923084376034546, 0.6434237593517369
11.2931, 24.5173, 2871.02, 2.271897747417081, 0.5227942692379715, 0.6086075513740149, 0.5968944634208472
34.4334, 415.902, 2852.06, 2.2016963482532077, 0.49809573636265303, 0.6594408990490714, 0.5630615757434517
67.0014, 792.559, 2884.93, 2.4688074030293103, 0.4301927124946243, 0.6207141798697802, 0.655475504519508
6.19959, 880.077, 2753.53, 2.058836872202681, 0.06530708560114296, 0.9973910211297105, 0.030759316314222723
84.8062, -573.331, 2753.27, 2.293852844997297, -0.5537703460445352, 0.5666402811616366, -0.6101288352526678
58.2592, -604.539, 2600.96, 2.293852844997297, -0.5537703460445352, 0.5666402811616366, -0.6101288352526678
89.8645, -639.94, 2628.64, 3.0093046605177602, 0.6491683196206255, 0.028090716591059807, 0.7601259135448115
164.784, -632.743, 2727.73, 2.083375653144955, 0.47644069165863867, 0.6442284028961904, 0.5983093115050625
38.8552, -637.956, 2633.91, 3.0093046605177602, 0.6491683196206255, 0.028090716591059807, 0.7601259135448115
4.88523, -639.185, 2757.94, 2.0459248441108486, 0.5537703460445352, -0.5666402811616363, 0.6101288352526678
85.5404, 23.0602, 2855.51, 2.2028558572632253, -0.6391505794936916, 0.45118259339768163, -0.6228328862125221
80.7783, -145.471, 2811.05, 2.1783310823029414, -0.6332434113857416, 0.4660348615786853, -0.6179112312702236
76.7458, -281.004, 2778.71, 2.259134936679511, -0.5703718486865708, 0.537512867001448, -0.6210924826736732
77.786, -490.457, 2744.78, 2.352658692736634, -0.5939453097766698, 0.4759861861183697, -0.6485877886753529
110.478, -455.586, 2747.95, 2.8757786309583957, 0.799885740519766, -0.5762533734155391, -0.1676748393181183
237.567, -399.703, 2763.62, 2.063375986717377, 0.7395788472291734, -0.5380760584319327, -0.4043479739945811
300.249, -137.154, 2754.53, 1.7283922545731065, 0.6505837149059738, -0.6980018546992387, -0.29922272763873603
312.344, 63.2691, 2649.32, 1.8978236501785926, 0.3849850487481913, 0.8874246855035862, 0.2535033329153958
338.214, 118.951, 2720.64, 2.7682156956815667, 0.6459262333948635, 0.3654223635366365, 0.6702580079638158
344.927, 193.782, 2646.43, 2.7682156956815667, 0.6459262333948635, 0.3654223635366365, 0.6702580079638158
295.732, 179.884, 2632.07, 2.3383351377478845, 0.14788052157635231, -0.4862283910039157, -0.8612277881722403
45.0735, -456.435, 2754.83, 2.8333174422360985, -0.6108287492204216, -0.7873181391141634, 0.0837758136196016
-75.6367, -416.058, 2772.69, 2.1626922642632755, -0.5665278892829069, -0.6874535223512191, 0.4543718799304773
-140.663, -152.759, 2819.33, 2.593574552931009, -0.6551752983981521, -0.44959688704076334, 0.6071309311278312
-179.76, 41.7399, 2703.85, 2.313037124965041, -0.6385036051576108, 0.6419403258972387, -0.42453005098306124
-222.429, 133.517, 2708.79, 2.551719502602235, -0.6766465734341545, 0.5309640056713053, -0.5101241411081223
-259.231, 224.068, 2743.74, 2.551719502602235, -0.6766465734341545, 0.5309640056713053, -0.5101241411081223
-211.317, 150.188, 2679.1, 1.3576351675229614, -0.9709934595887069, 0.1605944672706768, -0.1771471662714419
174.415, 19.1602, 2860.78, 2.014072900193418, -0.5281182943188547, 0.5924718899609775, -0.6083322503466434
213.499, 407.327, 2830.99, 2.6504367509258984, -0.672644298915004, 0.18603767509422905, -0.7161980386615678
244.705, 619.71, 3137.16, 2.78674370436025, -0.670315180859707, 0.1477525457992364, -0.7272184977837561
258.069, 799.149, 3171.02, 2.4530502374987524, 0.6330307203277946, 0.4283952001187237, 0.6447865225301409
5.39791, 26.5769, 2850.77, 2.2538652088561055, 0.5151637649756029, 0.6249490428212842, 0.5865534836082065
32.7484, 416.45, 2847.58, 2.1971220414240875, 0.4945249980715289, 0.6662810900309589, 0.5581348720063203
67.5331, 790.728, 2886.12, 2.4705933800183244, 0.41748762484753976, 0.6324792797789719, 0.6524370036635208
5.17118, 881.558, 2758.69, 2.079759426935923, 0.055750647482218675, 0.9982601501477981, 0.019197341800597498
76.7909, -566.119, 2719.32, 2.275285818105905, -0.5748085812762199, 0.5598699461124943, -0.5967752829425931
58.1723, -596.738, 2566.42, 2.275285818105905, -0.5748085812762199, 0.5598699461124943, -0.5967752829425931
88.647, -631.774, 2595.34, 2.9972351380337283, 0.6674498914067946, 0.023748335395496915, 0.7442759293615515
158.236, -624.272, 2697.57, 2.043853711112183, 0.4920029864611942, 0.6349216282882222, 0.5956572733083165
37.6413, -630.382, 2598.09, 2.9972351380337283, 0.6674498914067946, 0.023748335395496915, 0.7442759293615515
-2.17933, -632.584, 2719.78, 2.0655026313284077, 0.5748085812762198, -0.5598699461124944, 0.596775282942593
74.2025, 25.1337, 2837.11, 2.2435015125688174, -0.6141995137406241, 0.47639483274988953, -0.6291318785834856
70.8304, -144.964, 2795.0, 2.2331111864315565, -0.6116332204714844, 0.482924384423977, -0.6266488989413479
68.1365, -281.023, 2761.64, 2.2369866643204, -0.5591472986131735, 0.5559931235316685, -0.615000768323983
69.5271, -492.886, 2737.11, 2.328805828416155, -0.5839068587873799, 0.49438011308191554, -0.6439263032755902
102.31, -457.642, 2738.44, 2.8550977717265886, 0.7876385195758338, -0.5946295932925181, -0.16137288886663584
229.856, -399.982, 2749.81, 2.04061045375948, 0.7683768600412132, -0.5117486594545653, -0.38433099081346705
294.505, -136.419, 2742.4, 1.7197741838877219, 0.6941721014678344, -0.6555257520917901, -0.2973400105741302
305.19, 71.002, 2648.7, 1.889585107885163, 0.41764594265291194, 0.8598854253769497, 0.29354543397890387
327.849, 133.765, 2715.75, 2.895719760045888, 0.670494427692247, 0.2731817869780054, 0.6897890501429768
331.311, 190.493, 2626.1, 2.895719760045888, 0.670494427692247, 0.2731817869780054, 0.6897890501429768
293.177, 193.421, 2632.56, 2.5190708677217666, 0.10621067867143039, -0.5009330377977355, -0.8589443424220725
36.6268, -458.349, 2745.92, 2.8212971488919503, -0.6295846056669686, -0.7716070240254935, 0.09080652389387536
-83.9213, -415.096, 2762.91, 2.312562622053421, -0.5586917045233565, -0.6781734193478164, 0.4774352234459427
-165.149, -151.085, 2777.58, 2.677914065938379, -0.6257722552567057, -0.4726885701078853, 0.620463214252303
-203.246, 41.6905, 2656.65, 1.9488595786736957, -0.7321528503837053, 0.5643609228979118, -0.381377703046249
-227.907, 140.011, 2646.67, 2.2126775972634944, -0.7763205437057917, 0.4530610366178159, -0.43824891388243514
-258.338, 238.011, 2665.56, 2.2126775972634944, -0.7763205437057917, 0.4530610366178159, -0.43824891388243514
-203.828, 152.064, 2632.5, 1.1756610766346165, -0.9886626605407838, -0.10285882081122968, -0.10939015784677551
163.761, 23.5977, 2836.15, 2.017333892040847, -0.5136872114734249, 0.599690185626198, -0.613593619615029
205.936, 413.026, 2800.92, 2.661072931899027, -0.6643466633403142, 0.17816150290588245, -0.725880148365354
246.297, 620.16, 3111.94, 2.7237251180774487, -0.6628327899835876, 0.16284952932630709, -0.7308438433213852
264.516, 801.986, 3133.81, 2.5162174945707547, 0.6407308799776589, 0.41265451408949205, 0.6474412648608521
-6.55603, 26.5187, 2837.99, 2.272144922927512, 0.5036723565843381, 0.6354019989578275, 0.5853020219794021
25.51, 418.071, 2838.15, 2.2112200297936204, 0.4810406495829223, 0.6804280849335349, 0.5528268396908046
67.0239, 792.814, 2884.01, 2.4679664396675447, 0.41623931331801883, 0.6376423241945656, 0.648195264132882
5.18153, 885.894, 2756.8, 2.079940061787763, 0.05357362670365296, 0.9984926970587802, 0.01192478268566093
68.5464, -570.024, 2715.01, 2.1838898416197963, -0.4917756692200109, 0.5259223286880109, -0.6939469686875145
28.604, -597.782, 2564.83, 2.1838898416197963, -0.4917756692200109, 0.5259223286880109, -0.6939469686875145
52.8835, -638.766, 2592.3, 3.107229767548469, -0.6345265695314688, -0.10546355202827455, -0.7656719086868772
132.174, -646.319, 2688.04, 2.2382651093259978, 0.5121137257624438, 0.6845392029005564, 0.518792455205335
3.83833, -625.37, 2599.6, 3.107229767548469, -0.6345265695314688, -0.10546355202827455, -0.7656719086868772
-23.7276, -616.393, 2725.0, 1.9282887246213047, 0.491775669220011, -0.5259223286880109, 0.6939469686875145
65.6922, 28.8755, 2819.59, 2.2612971348270774, -0.5968684863213634, 0.4808495352624786, -0.6422863337128566
59.0874, -141.031, 2777.08, 2.2390900890609493, -0.5910885938064654, 0.4953926526105167, -0.6365535280017001
53.9544, -277.603, 2746.17, 2.234673839056466, -0.5521620907097465, 0.5488782125252568, -0.6275744843427914
49.7257, -489.215, 2719.84, 2.325401435380634, -0.5772999375001603, 0.4865318984262973, -0.6557526164461824
83.4001, -454.818, 2721.08, 2.8568557511185313, 0.7916220600078431, -0.593928943904467, -0.1434675005060838
212.519, -400.137, 2728.91, 2.107294501618029, 0.756766756966667, -0.5152961688498642, -0.40221130506091657
284.914, -138.526, 2733.54, 1.7225724994878935, 0.6626408602020134, -0.6916306481794947, -0.28732235710008314
297.71, 62.8515, 2627.7, 2.44832675406139, 0.484739291768975, 0.6734578837946522, 0.5581059915196585
324.929, 153.445, 2628.67, 3.0339711012072312, 0.566839586671732, 0.26938497579897935, 0.7785400553572074
302.156, 204.306, 2538.32, 3.0339711012072312, 0.566839586671732, 0.26938497579897935, 0.7785400553572074
286.487, 184.417, 2629.01, 2.8698432847605053, -0.05844103139788295, 0.5194596858094175, 0.852494152864366
17.8077, -453.941, 2729.32, 2.8036001304996794, -0.624715626077532, -0.776527317762835, 0.08207137931468118
-102.389, -411.175, 2749.71, 2.40346148690729, -0.5475966386404988, -0.6711973413864034, 0.49963191477872076
-186.878, -147.862, 2742.98, 2.73843984706501, -0.6046010424909174, -0.47687584568244334, 0.6380023567539156
-218.805, 41.6465, 2615.27, 1.880432932440408, -0.6927486233161481, 0.6601232996511623, -0.29040760002321453
-246.056, 134.144, 2582.46, 2.1326150074386825, -0.7465065492974566, 0.5531905640956589, -0.3697406816290718
-279.778, 232.774, 2577.76, 2.1326150074386825, -0.7465065492974566, 0.5531905640956589, -0.3697406816290718
-235.095, 144.988, 2562.62, 1.3435761082446105, -0.9952722880927437, 0.005174951877707866, 0.09698604243754833
155.112, 26.6045, 2814.77, 2.0454242972500394, -0.4809563981112973, 0.6249194837864213, -0.6149443730126491
192.07, 415.064, 2765.64, 2.6246169481501616, -0.633134065850833, 0.2181162889494611, -0.7426752582078578
252.861, 646.5, 3055.5, 2.7031597995702095, -0.6346725159950445, 0.1877849308928846, -0.7496183143240795
271.542, 829.209, 3067.37, 2.5737439454073483, 0.6212528446910857, 0.40341745892239506, 0.6717881040922291
-14.9416, 30.9234, 2823.93, 2.2724670075627262, 0.49835268676118344, 0.646461773924195, 0.5776952262678762
22.9077, 421.888, 2831.79, 2.214618433872828, 0.4765584465368317, 0.6892395384562614, 0.5457480239661905
69.8668, 795.288, 2883.09, 2.4796578903648543, 0.4073041060938389, 0.644659815509773, 0.646928966290739
6.17411, 890.009, 2758.02, 2.1015402312861426, 0.051422531765650314, 0.9986617316389546, 0.005519871981794491
46.5503, -566.109, 2697.09, 2.2279673073442905, -0.5484926433786184, 0.5649612839715178, -0.6164207716915366
22.5715, -602.058, 2545.26, 2.2279673073442905, -0.5484926433786184, 0.5649612839715178, -0.6164207716915366
51.7032, -637.823, 2575.19, 3.0692218745588744, 0.6604041910575349, 0.03267768539336847, 0.7501989558183717
124.28, -630.26, 2676.12, 2.112243001401653, 0.5067360647529409, 0.6355482828046388, 0.5824920093037999
0.682659, -633.217, 2578.93, 3.0692218745588744, 0.6604041910575349, 0.03267768539336847, 0.7501989558183717
-36.6331, -627.926, 2702.0, 2.0367802899618486, 0.5484926433786184, -0.5649612839715179, 0.6164207716915366
59.5003, 30.437, 2801.78, 2.27319008231982, -0.5886157278952306, 0.4827346494626127, -0.6484587751604387
51.6045, -138.968, 2758.82, 2.2674958677986496, -0.5871404925017955, 0.48651517803749944, -0.6469691056023381
45.2453, -274.222, 2723.79, 2.2026313187452473, -0.5416611282128301, 0.5603625686209276, -0.6265756250220401
38.1514, -486.257, 2706.04, 2.2917939785891246, -0.5683155792725385, 0.4975556078472794, -0.655328787293709
72.2238, -452.357, 2705.87, 2.8856485640083194, 0.7809421701571754, -0.6098561104953037, -0.13492535477715428
202.816, -401.949, 2713.29, 2.1110248111650427, 0.7658814193825008, -0.5110262331127103, -0.3902279340530094
279.703, -142.132, 2717.18, 1.7408564447859787, 0.6815835006805813, -0.6745380306970329, -0.28362365335664913
296.803, 61.5262, 2617.38, 2.400177988041732, 0.48169678280222855, 0.6939626130182591, 0.5351486720256834
325.79, 151.07, 2624.98, 2.99676427864192, 0.5738560690055585, 0.28904157406141395, 0.7662533396531384
306.865, 206.535, 2536.71, 2.99676427864192, 0.5738560690055585, 0.28904157406141395, 0.7662533396531384
283.655, 181.595, 2624.67, 2.800722844842767, -0.05441287285458808, 0.5072930263879631, 0.860054082395899
6.78079, -450.268, 2714.1, 2.7760285728378946, -0.63951200300378, -0.7626197339063014, 0.09713670506443713
-111.304, -402.312, 2733.77, 2.463578540339771, -0.562037922862573, -0.6552627358805044, 0.5047218246031379
-201.227, -142.538, 2707.93, 2.78334393489914, -0.6095863707204661, -0.47522763339427343, 0.634478646677986
-237.373, 41.1728, 2573.8, 2.6326870064654146, -0.6245660249093382, -0.5710116602061158, 0.532787916940318
-265.431, 130.05, 2533.18, 2.8553747232143447, -0.6456511696503284, -0.4590940897366233, 0.6102189638958002
-289.358, 206.203, 2466.28, 2.8553747232143447, -0.6456511696503284, -0.4590940897366233, 0.6102189638958002
-245.104, 150.221, 2525.4, 2.654691403248933, 0.3123711178934423, 0.7943485422285327, -0.5209939329449107
148.624, 28.0005, 2795.01, 2.0624623380839866, -0.460686748242243, 0.6438014491284341, -0.6109725150071129
179.016, 414.745, 2734.87, 2.611122641429534, -0.6143079241645498, 0.24293735152807974, -0.7507377821457796
249.245, 658.797, 3011.02, 2.611234565059789, -0.6117774497163295, 0.24849712309245323, -0.7509843752258486
264.632, 841.146, 2994.9, 2.6810862994782236, 0.6238523793072019, 0.35125102986535167, 0.698162533262329
-20.866, 32.6341, 2807.89, 2.2760352397895405, 0.4860123928216384, 0.6584978610068557, 0.5746064053534222
19.925, 422.321, 2824.01, 2.2191861924000795, 0.4637931305513471, 0.7013004162923204, 0.5413627786998281
70.6677, 793.332, 2883.26, 2.48500812726912, 0.41332801150634185, 0.6327725697476757, 0.6547967851777651
6.16673, 883.775, 2755.87, 2.095824249313672, 0.05861661011700936, 0.9980650449318825, 0.020742687952871094
33.9204, -563.812, 2686.45, 2.3150247415002623, -0.5408006502917438, 0.5817601555163665, -0.607527594515344
2.86682, -597.877, 2535.78, 2.3150247415002623, -0.5408006502917438, 0.5817601555163665, -0.607527594515344
36.0681, -632.183, 2562.85, 3.0090551134828614, 0.635590882966207, 0.01672320113752785, 0.7718449093140092
114.082, -621.985, 2659.1, 2.105303877209119, 0.46230068324506873, 0.6404426323020697, 0.613279147697962
-14.7129, -631.115, 2569.84, 3.0090551134828614, 0.635590882966207, 0.01672320113752785, 0.7718449093140092
-44.382, -631.07, 2694.84, 2.049720414770157, 0.540800650291744, -0.5817601555163665, 0.607527594515344
58.6257, 30.1229, 2783.46, 2.263288963874307, -0.5778805074413846, 0.48636372965106706, -0.6553658837620339
47.4921, -138.427, 2743.19, 2.263302173649988, -0.5778842683387139, 0.4863545118125545, -0.6553694082318775
38.4315, -272.676, 2709.02, 2.218259079332748, -0.5568119471319323, 0.5397072810034351, -0.6314083515151071
30.922, -482.098, 2681.78, 2.3097586574907396, -0.5822772357198557, 0.4769802911938821, -0.6583638982926107
64.8679, -448.634, 2683.77, 2.8997173749707463, 0.7922429118231812, -0.5952822190374537, -0.13412773152399235
195.027, -400.334, 2693.07, 2.1034202519937386, 0.7761026689494166, -0.5034441877721806, -0.3797480704993795
273.127, -142.96, 2695.94, 1.7741096049585943, 0.7079070839859185, -0.6433791564699236, -0.2914289303802957
295.665, 64.4377, 2609.67, 2.3230522041629067, 0.553987959423597, 0.669861789519057, 0.49435060812747644
326.319, 152.522, 2618.95, 3.0118479441316626, 0.643581385691175, 0.2777340462332834, 0.7132088050176579
324.061, 202.771, 2526.59, 3.0118479441316626, 0.643581385691175, 0.2777340462332834, 0.7132088050176579
285.896, 182.955, 2614.75, 2.6696715602136285, 0.03503830660875689, 0.5131791221871562, 0.8575660357204047
-0.226341, -446.627, 2690.8, 2.820480883314213, -0.6228151676664826, -0.7737007413818627, 0.11613969911157448
-118.324, -399.048, 2704.01, 2.4511967566991717, -0.5798777950230397, -0.6289953050308555, 0.517790159319737
-199.497, -139.759, 2668.06, 2.7210239125390476, -0.6208728814907047, -0.4794515863117947, 0.6201959701679245
-239.982, 48.2263, 2544.42, 2.6928857260424164, -0.7074297332127321, -0.4605545010429393, 0.5361275260007193
-269.753, 124.874, 2485.91, 2.9225388690438843, -0.7207218843920223, -0.36180610223432635, 0.5913174356844354
-299.232, 184.771, 2406.98, 2.9225388690438843, -0.7207218843920223, -0.36180610223432635, 0.5913174356844354
-251.877, 147.999, 2476.51, 2.6691778485551105, 0.40826145492973664, 0.7725344545014585, -0.486326126202149
146.921, 26.2265, 2775.36, 2.0460403149421835, -0.4501943324410128, 0.6676282475431163, -0.5929566477580787
168.32, 407.053, 2695.65, 2.5720814494925133, -0.6075600369739046, 0.27877508657666034, -0.743744077338733
234.175, 671.293, 2949.66, 2.404749911185151, -0.6169494252522243, 0.3093622708297588, -0.7236493571254002
256.744, 843.257, 2893.37, 2.843302078557705, 0.6734441121393947, 0.2749826679571175, 0.6861906150246941
-20.994, 33.6365, 2790.77, 2.2568402363114917, 0.4747323002752995, 0.6718450223886133, 0.5685538751666078
20.0529, 419.491, 2821.5, 2.218218787637468, 0.4590193113581186, 0.7014614718163661, 0.5452092032949702
67.6934, 787.997, 2881.08, 2.463752415394737, 0.40091305551362966, 0.6510109466318986, 0.6445568006655149
4.6432, 884.735, 2759.37, 2.100763669251678, 0.039495581744972724, 0.9992191197820544, -0.0011178929298789005
26.799, -558.104, 2658.81, 2.097532321910756, -0.5009870888810223, 0.5860727536123861, -0.6368128957925665
-2.36684, -609.368, 2513.95, 2.097532321910756, -0.5009870888810223, 0.5860727536123861, -0.6368128957925665
22.9778, -643.704, 2547.81, 3.050512220548415, -0.6603452985057298, -0.03113176102707139, -0.7503165333355862
96.471, -631.513, 2646.18, 2.2431595686625574, 0.5535610479829952, 0.6127914284653156, 0.5639652749552991
-26.7673, -633.41, 2550.86, 3.050512220548415, -0.6603452985057298, -0.03113176102707139, -0.7503165333355862
-61.5176, -609.239, 2671.16, 2.0074948146650518, 0.5009870888810222, -0.5860727536123861, 0.6368128957925664
50.2562, 28.9307, 2771.03, 2.2780065078791045, -0.5708823725886991, 0.48686939864873385, -0.661098710728525
38.0768, -139.966, 2729.48, 2.280516213900929, -0.5715630901971327, 0.48513585526764097, -0.6617845841798061
28.0803, -274.314, 2693.7, 2.2101148735468037, -0.5479592749346316, 0.5495765290630978, -0.6306395735410766
20.048, -485.134, 2671.12, 2.3002463880010144, -0.5740839216407486, 0.48670689217280677, -0.658440621487668
54.1804, -451.534, 2671.97, 2.8998162514128754, 0.7871898068782303, -0.6015016795355704, -0.13611736650002748
184.723, -402.658, 2681.36, 2.124314054563161, 0.7805669071767386, -0.49679787986607626, -0.37935098521173277
267.399, -145.674, 2689.23, 1.775674947496474, 0.710399294737948, -0.6427966086275434, -0.28661012189515367
291.107, 62.2427, 2602.11, 2.3673659029985927, 0.513798695148001, 0.6754267264512133, 0.5289703565036604
319.141, 151.828, 2608.81, 2.90909731622312, 0.6002321952417194, 0.3318286376075774, 0.7277438196637642
311.55, 216.75, 2525.86, 2.90909731622312, 0.6002321952417194, 0.3318286376075774, 0.7277438196637642
287.541, 185.011, 2606.75, 2.8014046173382754, -0.02603156697270371, 0.5460968373660913, 0.8373175035431294
-11.0894, -449.293, 2679.75, 2.7801544734186505, -0.6312450120297907, -0.7674684510916575, 0.11190134658028604
-128.196, -399.241, 2697.06, 2.4426139540442664, -0.602571986651187, -0.6146320475556277, 0.5090524992776464
-212.952, -140.543, 2656.86, 2.7612380200951976, -0.6457056602210323, -0.4466874898518009, 0.6193016121151456
-256.306, 36.9433, 2517.9, 2.7226904672126824, -0.6497543186807807, -0.47561962147711484, 0.5929631531736526
-273.874, 116.625, 2457.82, 2.9530079270820777, -0.6649940509247806, -0.3587888194370083, 0.6550217517622205
-287.552, 177.922, 2375.18, 2.9530079270820777, -0.6649940509247806, -0.3587888194370083, 0.6550217517622205
-264.356, 128.912, 2447.81, 2.577838749790683, 0.4313658597764909, 0.7597307862591162, -0.4865517726094459
138.72, 25.0079, 2761.04, 2.1149441374999536, -0.42517582268095, 0.6896212758132948, -0.586214991068312
140.231, 407.383, 2678.2, 2.552365970405765, -0.5666397252782255, 0.3460746588729391, -0.7477645031843889
212.264, 702.333, 2896.44, 2.4067311453788727, -0.5966298321990021, 0.34277817392853993, -0.7256279809988079
226.922, 872.849, 2831.39, 2.8684342099235858, 0.6582842190367594, 0.2534996956005372, 0.7088016586447855
-29.516, 32.4682, 2780.03, 2.268154093649853, 0.4578122903737526, 0.6798398402190076, 0.5729098519258794
10.8117, 419.602, 2815.37, 2.2277590744852156, 0.44060703536623486, 0.7118980295729754, 0.546869852776593
59.5553, 788.37, 2881.72, 2.440529423961311, 0.4051097660808095, 0.6518159970815004, 0.6411099619991888
-1.25469, 886.961, 2759.42, 2.078891983661872, 0.03275144796199122, 0.9994540048730202, -0.004362888913784476
15.5756, -561.937, 2649.8, 2.224085668046659, -0.5236706450382891, 0.5793127283527705, -0.6246325466173305
-14.9997, -601.96, 2501.05, 2.224085668046659, -0.5236706450382891, 0.5793127283527705, -0.6246325466173305
14.6707, -637.053, 2530.73, 3.1038381969997113, 0.645248208510146, 0.02873773109705847, 0.76343231017939
91.0509, -627.567, 2627.81, 2.1640853793840753, 0.5015533190986355, 0.6343152010764191, 0.5882928639585255
-35.8171, -631.566, 2536.36, 3.1038381969997113, 0.645248208510146, 0.02873773109705847, 0.76343231017939
-67.7774, -621.952, 2659.99, 2.0249225824613943, 0.523670645038289, -0.5793127283527704, 0.6246325466173305
41.0444, 25.1516, 2758.23, 2.312289425161833, -0.5540545066316276, 0.4923592346232977, -0.6712719179008939
27.5734, -143.017, 2715.43, 2.324179186776085, -0.5572832053633566, 0.4838924302527241, -0.6747470229382678
16.0756, -276.09, 2676.43, 2.2070068089910633, -0.5525202227527185, 0.5528215251233977, -0.6237866340420634
10.6339, -486.754, 2655.14, 2.2978638748899014, -0.5785437125868216, 0.4902891639683446, -0.6518463839904911
44.319, -452.828, 2656.11, 2.8816010875702207, 0.7836710386032227, -0.6056137222082103, -0.1381728002454276
173.86, -401.783, 2664.09, 2.1521424470901596, 0.7736316195074125, -0.49839009354078495, -0.39128178076514875
257.967, -146.03, 2678.22, 1.8105837366522362, 0.7052608790360075, -0.6427199895299195, -0.2991957679513834
286.641, 62.8346, 2596.04, 2.337509563153586, 0.5472373803075081, 0.6635202843094437, 0.5101686798541153
315.789, 151.864, 2603.07, 2.9454691420313392, 0.6332359959339734, 0.30771723970527176, 0.7101565136233541
313.876, 210.504, 2515.49, 2.9454691420313392, 0.6332359959339734, 0.30771723970527176, 0.7101565136233541
285.062, 187.801, 2583.7, 2.999047185044998, 0.007923647618937126, 0.5390235452461926, 0.8422534259227664
-20.9299, -451.276, 2663.23, 2.7855610812910534, -0.6333246691677823, -0.7653430048342954, 0.11467322431470568
-137.916, -401.139, 2679.4, 2.505239823798271, -0.5861935820621774, -0.6153668650912161, 0.5269731546264214
-221.211, -144.722, 2626.75, 2.7856588700047347, -0.6234599536847756, -0.4616269562693851, 0.6310295075484512
-259.222, 34.3736, 2488.96, 2.3246083396187553, -0.8200195370119866, -0.14928941064018983, 0.5525220636222158
-274.999, 103.167, 2416.51, 2.215152456781551, -0.8095031026324269, -0.1908345360839033, 0.555235901816621
-286.108, 187.802, 2357.77, 2.215152456781551, -0.8095031026324269, -0.1908345360839033, 0.555235901816621
-265.748, 117.417, 2404.39, 3.1162629737106493, -0.6343259404321059, -0.6058976574590687, 0.4801235569939655
128.774, 21.7712, 2743.9, 2.130622897449993, -0.4133756513440226, 0.6983448215896174, -0.5843244655453598
125.537, 402.584, 2657.22, 2.5039891525935243, -0.5441812449881264, 0.394930802613088, -0.7402002659757391
194.448, 720.286, 2840.63, 2.323333050994535, -0.5817461917441817, 0.39961541306971143, -0.7084341112822461
204.828, 880.142, 2752.64, 2.955704558994909, 0.6659382255911622, 0.19940966294792006, 0.7188616459510767
-38.0655, 28.1998, 2771.15, 2.2977104155281487, 0.4417965496578763, 0.6842059469279099, 0.5802396323062378
2.56607, 414.819, 2804.14, 2.2418385977149966, 0.4170778284020878, 0.7300436120780835, 0.541370861350501
57.8168, 779.792, 2881.67, 2.419254941979337, 0.4019242918756679, 0.6639510430290042, 0.6305758289539335
-0.161525, 883.053, 2762.29, 2.069745929311204, 0.02087061870310258, 0.9995461454917821, -0.021723726831984733
7.23517, -563.6, 2634.31, 2.2657295926656484, -0.5248950591375166, 0.5922017551637521, -0.6113773450774852
-24.5931, -604.234, 2486.28, 2.2657295926656484, -0.5248950591375166, 0.5922017551637521, -0.6113773450774852
7.32786, -637.941, 2515.03, 3.069036339441496, 0.6364107448747285, 0.012287985235643182, 0.7712524678902765
85.1493, -625.283, 2610.32, 2.1508437666167293, 0.48200903633125525, 0.6293338723691351, 0.6095950836283736
-43.1408, -634.936, 2521.79, 3.069036339441496, 0.6364107448747285, 0.012287985235643182, 0.7712524678902765
-72.7394, -627.516, 2645.92, 2.044106210095606, 0.5248950591375166, -0.5922017551637521, 0.6113773450774852
31.3665, 24.1254, 2741.5, 2.3333828688527514, -0.5400416930292435, 0.502497710535508, -0.6751674019801911
17.9232, -144.335, 2699.88, 2.351328748289725, -0.5449713095943985, 0.4894046684174335, -0.6808005157534681
5.96232, -277.196, 2660.32, 2.215638008548323, -0.5534907377495056, 0.5492536902238285, -0.6260737871856756
0.449474, -487.601, 2636.69, 2.306626301747353, -0.5791882454738317, 0.4867324106318925, -0.6539361870591129
34.1374, -453.689, 2637.94, 2.87335505984245, 0.7870060993910544, -0.6025646311240975, -0.13242833850637176
163.805, -402.741, 2644.22, 2.16945456966415, 0.779453115790803, -0.486580541104085, -0.39457853122396946
250.101, -148.226, 2665.49, 1.8237739956410028, 0.7135981847750263, -0.6305511777728999, -0.30525864917311735
280.372, 62.5522, 2588.98, 2.19294746867215, 0.4371885387814248, 0.8106429912842211, 0.38951780734638175
317.552, 138.031, 2630.76, 2.847960804476348, 0.5881081668953158, 0.3904405581853769, 0.7082972219025873
314.948, 213.03, 2556.73, 2.847960804476348, 0.5881081668953158, 0.3904405581853769, 0.7082972219025873
279.498, 190.547, 2583.46, 2.875536690180503, 0.1364737447800384, -0.5198882094540458, -0.8432622170217158
-31.0878, -452.216, 2645.26, 2.7960480557101284, -0.6305670216753853, -0.766639904941755, 0.12103093541046059
-148.153, -401.71, 2659.57, 2.4574398220862377, -0.5810391814757682, -0.6261021098063233, 0.5199900169099788
